FID,,longitude,latitude,Drought,area_km2,area_ha
,,41.25347513,2.438529411,extreme,436500,43650000
,,41.27251611,2.543254815,extreme,436500,43650000
,,41.27251611,2.647980218,extreme,436500,43650000
,,41.23443415,2.74318513,extreme,436500,43650000
,,41.20587267,2.809828569,extreme,436500,43650000
,,41.11606168,2.941090784,extreme,436500,43650000
,,41.31634945,3.139697058,extreme,436500,43650000
,,41.333217,3.156423,extreme,436500,43650000
,,41.86070217,3.911573605,extreme,436500,43650000
,,41.910119,3.982319,extreme,436500,43650000
,,41.91263575,3.989460951,extreme,436500,43650000
,,41.91309,3.99075,extreme,436500,43650000
,,41.91330401,3.99083658,extreme,436500,43650000
,,41.92142,3.99412,extreme,436500,43650000
,,41.92228175,3.99558913,extreme,436500,43650000
,,41.9264,4.00261,extreme,436500,43650000
,,41.92644889,4.002650264,extreme,436500,43650000
,,41.94346,4.01666,extreme,436500,43650000
,,41.94407172,4.017906793,extreme,436500,43650000
,,41.94896,4.02787,extreme,436500,43650000
,,41.94609,4.04403,extreme,436500,43650000
,,41.94599,4.04459,extreme,436500,43650000
,,41.94623,4.05566,extreme,436500,43650000
,,41.94711148,4.056700824,extreme,436500,43650000
,,41.96692,4.08009,extreme,436500,43650000
,,41.97268,4.07937,extreme,436500,43650000
,,41.97422,4.08056,extreme,436500,43650000
,,41.97469881,4.082010292,extreme,436500,43650000
,,41.97905,4.09519,extreme,436500,43650000
,,41.97945189,4.095155086,extreme,436500,43650000
,,42,4.09337,extreme,436500,43650000
,,42.00871,4.10152,extreme,436500,43650000
,,42.03535,4.13222,extreme,436500,43650000
,,42.05114,4.15152,extreme,436500,43650000
,,42.06109,4.16154,extreme,436500,43650000
,,42.06902,4.16831,extreme,436500,43650000
,,42.08016,4.17536,extreme,436500,43650000
,,42.08767,4.17937,extreme,436500,43650000
,,42.09774,4.17973,extreme,436500,43650000
,,42.14151,4.17961,extreme,436500,43650000
,,42.19674,4.17894,extreme,436500,43650000
,,42.25238,4.18196,extreme,436500,43650000
,,42.29863,4.18439,extreme,436500,43650000
,,42.31695,4.18554,extreme,436500,43650000
,,42.37098,4.18945,extreme,436500,43650000
,,42.40159814,4.193088931,extreme,436500,43650000
,,42.4165,4.19486,extreme,436500,43650000
,,42.44555,4.19937,extreme,436500,43650000
,,42.47553,4.20273,extreme,436500,43650000
,,42.48583,4.20332,extreme,436500,43650000
,,42.49753,4.20232,extreme,436500,43650000
,,42.52662,4.20291,extreme,436500,43650000
,,42.54263,4.20495,extreme,436500,43650000
,,42.55453,4.20625,extreme,436500,43650000
,,42.56572,4.20984,extreme,436500,43650000
,,42.57394,4.21201,extreme,436500,43650000
,,42.58788,4.21541,extreme,436500,43650000
,,42.59949,4.22061,extreme,436500,43650000
,,42.63826,4.23558,extreme,436500,43650000
,,42.67155,4.25049,extreme,436500,43650000
,,42.68341,4.2543,extreme,436500,43650000
,,42.69437,4.25789,extreme,436500,43650000
,,42.70236,4.26006,extreme,436500,43650000
,,42.70991,4.26176,extreme,436500,43650000
,,42.7202,4.26281,extreme,436500,43650000
,,42.7289,4.26337,extreme,436500,43650000
,,42.7376,4.26394,extreme,436500,43650000
,,42.7502,4.26455,extreme,436500,43650000
,,42.81734,4.26491,extreme,436500,43650000
,,42.8251,4.26707,extreme,436500,43650000
,,42.83331,4.27062,extreme,436500,43650000
,,42.84902,4.27955,extreme,436500,43650000
,,42.86242,4.28938,extreme,436500,43650000
,,42.87763,4.30152,extreme,436500,43650000
,,42.8852639,4.307890306,extreme,436500,43650000
,,42.89805,4.31856,extreme,436500,43650000
,,42.92566,4.3481,extreme,436500,43650000
,,42.93967,4.36436,extreme,436500,43650000
,,42.9521,4.37992,extreme,436500,43650000
,,42.96924,4.40335,extreme,436500,43650000
,,42.97003599,4.40463413,extreme,436500,43650000
,,42.98116,4.42258,extreme,436500,43650000
,,42.99016,4.43695,extreme,436500,43650000
,,42.99755,4.45176,extreme,436500,43650000
,,43.0034,4.46172,extreme,436500,43650000
,,43.00722,4.46774,extreme,436500,43650000
,,43.00967,4.47398,extreme,436500,43650000
,,43.01233,4.48229,extreme,436500,43650000
,,43.02124,4.52356,extreme,436500,43650000
,,43.02187,4.5284,extreme,436500,43650000
,,43.02385,4.53532,extreme,436500,43650000
,,43.02606,4.54225,extreme,436500,43650000
,,43.03033,4.5492,extreme,436500,43650000
,,43.03479,4.56029,extreme,436500,43650000
,,43.03545649,4.561083879,extreme,436500,43650000
,,43.03908,4.5654,extreme,436500,43650000
,,43.04428,4.57213,extreme,436500,43650000
,,43.08014,4.60268,extreme,436500,43650000
,,43.12245,4.63124,extreme,436500,43650000
,,43.12785379,4.634493972,extreme,436500,43650000
,,43.16958,4.65962,extreme,436500,43650000
,,43.23519,4.69626,extreme,436500,43650000
,,43.32432,4.74144,extreme,436500,43650000
,,43.42147,4.78855,extreme,436500,43650000
,,43.43492,4.79468,extreme,436500,43650000
,,43.46918,4.80679,extreme,436500,43650000
,,43.54343,4.83132,extreme,436500,43650000
,,43.65906,4.86803,extreme,436500,43650000
,,43.81386,4.90997,extreme,436500,43650000
,,44.00758,4.95898,extreme,436500,43650000
,,44.01514,4.96044,extreme,436500,43650000
,,44.03028,4.95968,extreme,436500,43650000
,,44.2432,4.95042,extreme,436500,43650000
,,44.59208163,4.934774321,extreme,436500,43650000
,,44.98174,4.9173,extreme,436500,43650000
,,45,4.93603,extreme,436500,43650000
,,45.06235,5,extreme,436500,43650000
,,45.53619119,5.486185434,extreme,436500,43650000
,,45.53742447,5.487450842,extreme,436500,43650000
,,46.52423215,6.499966297,extreme,436500,43650000
,,46.54154944,6.517734723,extreme,436500,43650000
,,46.89863267,6.884120487,extreme,436500,43650000
,,47.36230918,7.35987644,extreme,436500,43650000
,,47.55915509,7.561850468,extreme,436500,43650000
,,47.98618,8,extreme,436500,43650000
,,47.98612163,8,extreme,436500,43650000
,,47.93408,8,extreme,436500,43650000
,,47.91990928,8,extreme,436500,43650000
,,47.0125848,8,extreme,436500,43650000
,,46.9897,8,extreme,436500,43650000
,,46.98967,8.00306,extreme,436500,43650000
,,46.98779,8.00374,extreme,436500,43650000
,,46.91863,8.0288,extreme,436500,43650000
,,46.88931,8.03703,extreme,436500,43650000
,,46.8681,8.04456,extreme,436500,43650000
,,46.76314,8.08177,extreme,436500,43650000
,,46.75021,8.08509,extreme,436500,43650000
,,46.74849,8.0857,extreme,436500,43650000
,,46.62908,8.12776,extreme,436500,43650000
,,46.61545,8.1313,extreme,436500,43650000
,,46.5877,8.14158,extreme,436500,43650000
,,46.57913,8.14608,extreme,436500,43650000
,,46.52413,8.16229,extreme,436500,43650000
,,46.50921,8.16761,extreme,436500,43650000
,,46.48412,8.17656,extreme,436500,43650000
,,46.48063,8.17928,extreme,436500,43650000
,,46.45614,8.18545,extreme,436500,43650000
,,46.4508,8.18884,extreme,436500,43650000
,,46.38991,8.20838,extreme,436500,43650000
,,46.34628,8.22238,extreme,436500,43650000
,,46.32983,8.22955,extreme,436500,43650000
,,46.30987886,8.235461863,extreme,436500,43650000
,,46.298622,8.238797459,extreme,436500,43650000
,,46.29954186,8.240126144,extreme,436500,43650000
,,46.30559399,8.248868108,extreme,436500,43650000
,,46.28904836,8.241901527,extreme,436500,43650000
,,46.26996,8.24859,extreme,436500,43650000
,,46.2509981,8.255231005,extreme,436500,43650000
,,46.23938,8.2593,extreme,436500,43650000
,,46.21185,8.26794,extreme,436500,43650000
,,46.19337,8.27187,extreme,436500,43650000
,,46.18941,8.27503,extreme,436500,43650000
,,46.15006,8.28795,extreme,436500,43650000
,,46.11374,8.29987,extreme,436500,43650000
,,46.09913,8.30727,extreme,436500,43650000
,,46.08851,8.30807,extreme,436500,43650000
,,46.06907,8.31472,extreme,436500,43650000
,,46.06072,8.31899,extreme,436500,43650000
,,46.05171,8.32049,extreme,436500,43650000
,,46.03042,8.32724,extreme,436500,43650000
,,45.92695,8.36006,extreme,436500,43650000
,,45.91164,8.36676,extreme,436500,43650000
,,45.91029,8.36709,extreme,436500,43650000
,,45.89476,8.37091,extreme,436500,43650000
,,45.82895,8.39533,extreme,436500,43650000
,,45.79031,8.40747,extreme,436500,43650000
,,45.76573,8.41518,extreme,436500,43650000
,,45.67032,8.44813,extreme,436500,43650000
,,45.66517,8.44991,extreme,436500,43650000
,,45.65615,8.45117,extreme,436500,43650000
,,45.61164,8.46779,extreme,436500,43650000
,,45.55018,8.48782,extreme,436500,43650000
,,45.52914,8.49467,extreme,436500,43650000
,,45.51341,8.49813,extreme,436500,43650000
,,45.49415,8.50567,extreme,436500,43650000
,,45.48166,8.50802,extreme,436500,43650000
,,45.42935,8.52536,extreme,436500,43650000
,,45.30902,8.5652,extreme,436500,43650000
,,45.29097928,8.571166719,extreme,436500,43650000
,,45.25768,8.58218,extreme,436500,43650000
,,45.23892,8.58673,extreme,436500,43650000
,,45.18828,8.60365,extreme,436500,43650000
,,45.12315,8.6254,extreme,436500,43650000
,,45.12315,8.6254,extreme,436500,43650000
,,45.10109,8.63401,extreme,436500,43650000
,,45.08616978,8.638707778,extreme,436500,43650000
,,45.06825,8.64435,extreme,436500,43650000
,,45.00157,8.66531,extreme,436500,43650000
,,45,8.66607,extreme,436500,43650000
,,44.9911,8.67043,extreme,436500,43650000
,,44.94807,8.68439,extreme,436500,43650000
,,44.91647421,8.694635074,extreme,436500,43650000
,,44.86693,8.7107,extreme,436500,43650000
,,44.83078,8.71989,extreme,436500,43650000
,,44.80491,8.73288,extreme,436500,43650000
,,44.79287,8.73498,extreme,436500,43650000
,,44.781,8.7403,extreme,436500,43650000
,,44.70735,8.76608,extreme,436500,43650000
,,44.69851722,8.769164553,extreme,436500,43650000
,,44.70658275,8.772390763,extreme,436500,43650000
,,44.71863547,8.776408337,extreme,436500,43650000
,,44.74297145,8.795128324,extreme,436500,43650000
,,44.80485473,8.826069963,extreme,436500,43650000
,,44.88530299,8.875576586,extreme,436500,43650000
,,44.94718627,8.925083208,extreme,436500,43650000
,,45.01286274,8.970235778,extreme,436500,43650000
,,45.01586874,8.974530072,extreme,436500,43650000
,,45.18217009,9.093316751,extreme,436500,43650000
,,45.2534421,9.140831423,extreme,436500,43650000
,,45.37222878,9.283375437,extreme,436500,43650000
,,45.49101546,9.402162116,extreme,436500,43650000
,,45.5860448,9.485312791,extreme,436500,43650000
,,45.70483148,9.568463466,extreme,436500,43650000
,,45.87113283,9.639735474,extreme,436500,43650000
,,45.96616217,9.687250145,extreme,436500,43650000
,,46.08933752,9.775936397,extreme,436500,43650000
,,46.18457302,9.807681563,extreme,436500,43650000
,,46.31056388,9.866477296,extreme,436500,43650000
,,46.34463189,9.896759979,extreme,436500,43650000
,,46.43504878,9.952401138,extreme,436500,43650000
,,46.51155537,10.02195259,extreme,436500,43650000
,,46.61588254,10.09150403,extreme,436500,43650000
,,46.7480303,10.19583121,extreme,436500,43650000
,,46.8732229,10.30015838,extreme,436500,43650000
,,46.97059493,10.39057526,extreme,436500,43650000
,,47.04071005,10.44450997,extreme,436500,43650000
,,47.20650395,10.59846145,extreme,436500,43650000
,,47.34032824,10.76878328,extreme,436500,43650000
,,47.44982084,10.96343679,extreme,436500,43650000
,,47.49334507,11.02704912,extreme,436500,43650000
,,47.5065431,11.18102618,extreme,436500,43650000
,,47.53547668,11.17780113,extreme,436500,43650000
,,47.5487709,11.17467403,extreme,436500,43650000
,,47.55742645,11.16944599,extreme,436500,43650000
,,47.56432724,11.1627264,extreme,436500,43650000
,,47.57688904,11.15049934,extreme,436500,43650000
,,47.59630585,11.13752747,extreme,436500,43650000
,,47.61032486,11.13026428,extreme,436500,43650000
,,47.6264801,11.11772919,extreme,436500,43650000
,,47.64189911,11.10978413,extreme,436500,43650000
,,47.66645431,11.09362221,extreme,436500,43650000
,,47.66979981,11.0921917,extreme,436500,43650000
,,47.6743927,11.09022522,extreme,436500,43650000
,,47.6844101,11.08913994,extreme,436500,43650000
,,47.69976807,11.08969593,extreme,436500,43650000
,,47.72045517,11.09465218,extreme,436500,43650000
,,47.76410675,11.11192894,extreme,436500,43650000
,,47.79233932,11.1194191,extreme,436500,43650000
,,47.80222321,11.12203979,extreme,436500,43650000
,,47.81831741,11.11684799,extreme,436500,43650000
,,47.84464264,11.11401272,extreme,436500,43650000
,,47.86422348,11.11021709,extreme,436500,43650000
,,47.88121414,11.11100292,extreme,436500,43650000
,,47.9101096,11.12062365,extreme,436500,43650000
,,47.91350937,11.1217556,extreme,436500,43650000
,,47.9168129,11.12208653,extreme,436500,43650000
,,47.92560577,11.12297058,extreme,436500,43650000
,,47.94054031,11.11707592,extreme,436500,43650000
,,47.97176361,11.11241627,extreme,436500,43650000
,,47.98687363,11.11640358,extreme,436500,43650000
,,48.00760651,11.11421299,extreme,436500,43650000
,,48.02459717,11.11498928,extreme,436500,43650000
,,48.04203415,11.11944485,extreme,436500,43650000
,,48.05830383,11.12435341,extreme,436500,43650000
,,48.07366943,11.12397099,extreme,436500,43650000
,,48.09221649,11.12853336,extreme,436500,43650000
,,48.09273529,11.12866116,extreme,436500,43650000
,,48.09972763,11.12754536,extreme,436500,43650000
,,48.1076622,11.12390614,extreme,436500,43650000
,,48.12230682,11.12788391,extreme,436500,43650000
,,48.13559341,11.12495804,extreme,436500,43650000
,,48.1534996,11.12917995,extreme,436500,43650000
,,48.17460251,11.14582634,extreme,436500,43650000
,,48.18527985,11.15254021,extreme,436500,43650000
,,48.18550001,11.15285119,extreme,436500,43650000
,,48.19083023,11.16038036,extreme,436500,43650000
,,48.20108795,11.17129517,extreme,436500,43650000
,,48.20796967,11.17861652,extreme,436500,43650000
,,48.20848627,11.17888581,extreme,436500,43650000
,,48.22353363,11.18672943,extreme,436500,43650000
,,48.223915,11.18721233,extreme,436500,43650000
,,48.23464584,11.20079994,extreme,436500,43650000
,,48.23532851,11.20116333,extreme,436500,43650000
,,48.24161148,11.20450783,extreme,436500,43650000
,,48.28814697,11.21343994,extreme,436500,43650000
,,48.30069733,48.30069733,extreme,436500,43650000
,,48.31157303,11.22640896,extreme,436500,43650000
,,48.31718445,11.23010826,extreme,436500,43650000
,,48.31744195,11.23041258,extreme,436500,43650000
,,48.32460022,11.23887253,extreme,436500,43650000
,,48.32564098,11.23968265,extreme,436500,43650000
,,48.3373642,11.24880791,extreme,436500,43650000
,,48.33738219,11.24882995,extreme,436500,43650000
,,48.34640122,11.2598772,extreme,436500,43650000
,,48.3549881,11.26726627,extreme,436500,43650000
,,48.35520698,11.26737526,extreme,436500,43650000
,,48.36010361,11.26981354,extreme,436500,43650000
,,48.38618088,11.27244377,extreme,436500,43650000
,,48.38700113,11.27323266,extreme,436500,43650000
,,48.39313889,11.2791357,extreme,436500,43650000
,,48.39336946,11.27917052,extreme,436500,43650000
,,48.40407944,11.28078747,extreme,436500,43650000
,,48.41905975,11.28066444,extreme,436500,43650000
,,48.46208572,11.28030777,extreme,436500,43650000
,,48.47418976,11.28264904,extreme,436500,43650000
,,48.48721313,11.28821087,extreme,436500,43650000
,,48.51743317,11.30578232,extreme,436500,43650000
,,48.52999878,11.30973053,extreme,436500,43650000
,,48.5402565,11.31029797,extreme,436500,43650000
,,48.54327392,11.31046486,extreme,436500,43650000
,,48.57497406,11.30596924,extreme,436500,43650000
,,48.60409164,11.30697823,extreme,436500,43650000
,,48.61945343,11.31093216,extreme,436500,43650000
,,48.64598084,11.32158279,extreme,436500,43650000
,,48.66205215,11.32254791,extreme,436500,43650000
,,48.66513824,11.32138348,extreme,436500,43650000
,,48.70193863,11.30748653,extreme,436500,43650000
,,48.71615219,11.30545616,extreme,436500,43650000
,,48.77373886,11.29066086,extreme,436500,43650000
,,48.78783035,11.28611946,extreme,436500,43650000
,,48.79355621,11.28427124,extreme,436500,43650000
,,48.81874466,11.27329636,extreme,436500,43650000
,,48.83670807,11.26276302,extreme,436500,43650000
,,48.85760116,11.25646879,extreme,436500,43650000
,,48.85791779,11.25637341,extreme,436500,43650000
,,48.86790658,11.25184155,extreme,436500,43650000
,,48.87960434,11.24653435,extreme,436500,43650000
,,48.90665054,11.24119759,extreme,436500,43650000
,,48.91912177,11.23873599,extreme,436500,43650000
,,48.92457581,11.23765945,extreme,436500,43650000
,,48.95531845,11.23840332,extreme,436500,43650000
,,48.98395538,11.24465942,extreme,436500,43650000
,,49.01491165,11.2545929,extreme,436500,43650000
,,49.02749252,11.25438213,extreme,436500,43650000
,,49.03191376,11.25553799,extreme,436500,43650000
,,49.05123138,11.26384163,extreme,436500,43650000
,,49.08057404,11.26801872,extreme,436500,43650000
,,49.10968018,11.27495193,extreme,436500,43650000
,,49.14391708,11.2786684,extreme,436500,43650000
,,49.15416336,11.2809782,extreme,436500,43650000
,,49.17349243,11.28605747,extreme,436500,43650000
,,49.1835022,11.29020214,extreme,436500,43650000
,,49.19375229,11.28975201,extreme,436500,43650000
,,49.21611023,11.29620743,extreme,436500,43650000
,,49.23963547,11.29852486,extreme,436500,43650000
,,49.27293396,11.31279945,extreme,436500,43650000
,,49.28131867,11.31763172,extreme,436500,43650000
,,49.2821254,11.31828932,extreme,436500,43650000
,,49.29063034,11.32522201,extreme,436500,43650000
,,49.29598236,11.3328104,extreme,436500,43650000
,,49.29666417,11.33307985,extreme,436500,43650000
,,49.29947662,11.33419132,extreme,436500,43650000
,,49.30685849,11.3338561,extreme,436500,43650000
,,49.30949402,11.33373642,extreme,436500,43650000
,,49.31998062,11.33075428,extreme,436500,43650000
,,49.32088089,11.33065414,extreme,436500,43650000
,,49.33442688,11.32915115,extreme,436500,43650000
,,49.38615036,11.32778835,extreme,436500,43650000
,,49.42202759,11.33354092,extreme,436500,43650000
,,49.43530655,11.33974743,extreme,436500,43650000
,,49.43593518,11.34035061,extreme,436500,43650000
,,49.44369125,11.34779262,extreme,436500,43650000
,,49.44555283,11.35399914,extreme,436500,43650000
,,49.44644646,11.35424636,extreme,436500,43650000
,,49.46466064,11.35928535,extreme,436500,43650000
,,49.46553493,11.36004043,extreme,436500,43650000
,,49.47024918,11.3641119,extreme,436500,43650000
,,49.47420883,11.37330627,extreme,436500,43650000
,,49.47496607,11.37338989,extreme,436500,43650000
,,49.49914169,11.37605953,extreme,436500,43650000
,,49.5093956,11.38088608,extreme,436500,43650000
,,49.50984384,11.38139824,extreme,436500,43650000
,,49.52850342,11.40271854,extreme,436500,43650000
,,49.54691696,11.43949032,extreme,436500,43650000
,,49.55321121,11.44546413,extreme,436500,43650000
,,49.5548172,11.44587135,extreme,436500,43650000
,,49.55494567,11.44590395,extreme,436500,43650000
,,49.57582092,11.45120144,extreme,436500,43650000
,,49.58076151,11.45138888,extreme,436500,43650000
,,49.59376907,11.45188236,extreme,436500,43650000
,,49.6026268,11.45371628,extreme,436500,43650000
,,49.62873459,11.45370102,extreme,436500,43650000
,,49.64015579,11.45783138,extreme,436500,43650000
,,49.65577316,11.45896912,extreme,436500,43650000
,,49.665802,11.46562767,extreme,436500,43650000
,,49.67792511,11.47136402,extreme,436500,43650000
,,49.69215012,11.47732925,extreme,436500,43650000
,,49.70344925,11.47223091,extreme,436500,43650000
,,49.72430801,11.46281719,extreme,436500,43650000
,,49.74271774,11.45797157,extreme,436500,43650000
,,49.76206589,11.45634174,extreme,436500,43650000
,,49.79539871,11.45791054,extreme,436500,43650000
,,49.80541992,11.45628929,extreme,436500,43650000
,,49.82406998,11.45741463,extreme,436500,43650000
,,49.8284874,11.4584856,extreme,436500,43650000
,,49.84482193,11.46244335,extreme,436500,43650000
,,49.86137772,11.4681654,extreme,436500,43650000
,,49.89963532,11.489254,extreme,436500,43650000
,,49.90042548,11.48988134,extreme,436500,43650000
,,49.91176987,11.49888802,extreme,436500,43650000
,,49.91184521,11.49888467,extreme,436500,43650000
,,49.91713333,11.4986496,extreme,436500,43650000
,,49.92551422,11.4905901,extreme,436500,43650000
,,49.93180466,11.48736095,extreme,436500,43650000
,,49.93948746,11.48068237,extreme,436500,43650000
,,49.94006834,11.48190508,extreme,436500,43650000
,,49.94112396,11.48412704,extreme,436500,43650000
,,49.93996429,11.48872662,extreme,436500,43650000
,,49.92505646,11.4961071,extreme,436500,43650000
,,49.92412567,11.49794865,extreme,436500,43650000
,,49.92716598,11.50460911,extreme,436500,43650000
,,49.92816119,11.50521397,extreme,436500,43650000
,,49.93206787,11.50758839,extreme,436500,43650000
,,49.93952942,11.50941467,extreme,436500,43650000
,,50.21569824,11.55983925,extreme,436500,43650000
,,50.23110199,11.56166172,extreme,436500,43650000
,,50.23462295,11.57228374,extreme,436500,43650000
,,50.26052475,11.5747118,extreme,436500,43650000
,,50.26985931,11.58061409,extreme,436500,43650000
,,50.27065478,11.58426475,extreme,436500,43650000
,,50.27617264,11.58492852,extreme,436500,43650000
,,50.2806282,11.58953285,extreme,436500,43650000
,,50.28927994,11.59848404,extreme,436500,43650000
,,50.28995501,11.60627365,extreme,436500,43650000
,,50.30142593,11.60668046,extreme,436500,43650000
,,50.31893158,11.6135931,extreme,436500,43650000
,,50.34118271,11.61836624,extreme,436500,43650000
,,50.35562104,11.62917614,extreme,436500,43650000
,,50.35654068,11.63618909,extreme,436500,43650000
,,50.37827682,11.63663578,extreme,436500,43650000
,,50.38762283,11.65150547,extreme,436500,43650000
,,50.41750717,11.65630054,extreme,436500,43650000
,,50.43152618,11.66424465,extreme,436500,43650000
,,50.43216573,11.67040253,extreme,436500,43650000
,,50.45215607,11.67097378,extreme,436500,43650000
,,50.47177506,11.68882942,extreme,436500,43650000
,,50.48371887,11.70634746,extreme,436500,43650000
,,50.4928627,11.7198658,extreme,436500,43650000
,,50.51305771,11.73155498,extreme,436500,43650000
,,50.52128601,11.76710796,extreme,436500,43650000
,,50.52760696,11.78431702,extreme,436500,43650000
,,50.53112793,11.78911972,extreme,436500,43650000
,,50.53655624,11.79485226,extreme,436500,43650000
,,50.53931046,11.81138134,extreme,436500,43650000
,,50.54130936,11.82429314,extreme,436500,43650000
,,50.54673386,11.83366012,extreme,436500,43650000
,,50.55285645,11.84835053,extreme,436500,43650000
,,50.56155014,11.86280823,extreme,436500,43650000
,,50.56235592,11.87771511,extreme,436500,43650000
,,50.56245041,11.88305429,extreme,436500,43650000
,,50.55476761,11.88368034,extreme,436500,43650000
,,50.54136658,11.87475395,extreme,436500,43650000
,,50.53712845,11.84975147,extreme,436500,43650000
,,50.53416824,11.83988285,extreme,436500,43650000
,,50.52591662,11.82863998,extreme,436500,43650000
,,50.52576828,11.79727577,extreme,436500,43650000
,,50.52249527,11.79671192,extreme,436500,43650000
,,50.52180862,11.79603481,extreme,436500,43650000
,,50.53930664,11.79971504,extreme,436500,43650000
,,50.55057144,11.86010265,extreme,436500,43650000
,,50.55247116,11.88090706,extreme,436500,43650000
,,50.55880356,11.88441753,extreme,436500,43650000
,,50.58152771,11.89197731,extreme,436500,43650000
,,50.5819743,11.9121151,extreme,436500,43650000
,,50.58994675,11.91229615,extreme,436500,43650000
,,50.60352325,11.9155283,extreme,436500,43650000
,,50.62314987,11.92443848,extreme,436500,43650000
,,50.62390848,11.92711353,extreme,436500,43650000
,,50.62736893,11.92781315,extreme,436500,43650000
,,50.63019943,11.93100452,extreme,436500,43650000
,,50.63254547,11.93880653,extreme,436500,43650000
,,50.63278188,11.94086647,extreme,436500,43650000
,,50.63838196,11.94086547,extreme,436500,43650000
,,50.65341568,11.94084167,extreme,436500,43650000
,,50.67337799,11.93751907,extreme,436500,43650000
,,50.70705414,11.93310547,extreme,436500,43650000
,,50.72647476,11.94536877,extreme,436500,43650000
,,50.73629379,11.95401573,extreme,436500,43650000
,,50.75313568,11.95603943,extreme,436500,43650000
,,50.76599121,11.96239853,extreme,436500,43650000
,,50.76700184,11.96486568,extreme,436500,43650000
,,50.77368164,11.96559909,extreme,436500,43650000
,,50.77606583,11.97044659,extreme,436500,43650000
,,50.7761488,11.97217464,extreme,436500,43650000
,,50.78774643,11.97218242,extreme,436500,43650000
,,50.78863963,11.97326946,extreme,436500,43650000
,,50.79337311,11.97399493,extreme,436500,43650000
,,50.79198074,11.97783947,extreme,436500,43650000
,,50.77984238,11.97991371,extreme,436500,43650000
,,50.77255065,11.98066139,extreme,436500,43650000
,,50.77188492,11.97774698,extreme,436500,43650000
,,50.76636627,11.97748089,extreme,436500,43650000
,,50.76554871,11.97130023,extreme,436500,43650000
,,50.76298523,11.9703846,extreme,436500,43650000
,,50.76957321,11.97200584,extreme,436500,43650000
,,50.77050913,11.98208904,extreme,436500,43650000
,,50.77378464,11.98259537,extreme,436500,43650000
,,50.79153824,11.98436737,extreme,436500,43650000
,,50.7987709,11.98520279,extreme,436500,43650000
,,50.80575943,11.98355866,extreme,436500,43650000
,,50.81993866,11.97938728,extreme,436500,43650000
,,50.8313446,11.96529675,extreme,436500,43650000
,,50.85137558,11.95742512,extreme,436500,43650000
,,50.85860062,11.94698143,extreme,436500,43650000
,,50.89289856,11.94372654,extreme,436500,43650000
,,50.90411377,11.93872547,extreme,436500,43650000
,,50.92018509,11.93981648,extreme,436500,43650000
,,50.95586014,11.93122673,extreme,436500,43650000
,,50.97337341,11.92184353,extreme,436500,43650000
,,51.00081253,11.91386795,extreme,436500,43650000
,,51.01779556,11.90136814,extreme,436500,43650000
,,51.05435181,11.89023972,extreme,436500,43650000
,,51.06438446,11.87256241,extreme,436500,43650000
,,51.08493805,11.87158489,extreme,436500,43650000
,,51.09116364,11.8728447,extreme,436500,43650000
,,51.10009384,11.87167454,extreme,436500,43650000
,,51.11573792,11.86999798,extreme,436500,43650000
,,51.14027023,11.87036419,extreme,436500,43650000
,,51.14539719,11.87389469,extreme,436500,43650000
,,51.16144562,11.87225437,extreme,436500,43650000
,,51.16887665,11.86227322,extreme,436500,43650000
,,51.1821518,11.8555603,extreme,436500,43650000
,,51.21159744,11.85065174,extreme,436500,43650000
,,51.21502304,11.84408379,extreme,436500,43650000
,,51.2322464,11.84331989,extreme,436500,43650000
,,51.24578476,11.83539486,extreme,436500,43650000
,,51.26309585,11.83530808,extreme,436500,43650000
,,51.27313614,11.84140301,extreme,436500,43650000
,,51.28104782,11.84179783,extreme,436500,43650000
,,51.28475571,11.83806801,extreme,436500,43650000
,,51.28679276,11.83367634,extreme,436500,43650000
,,51.28461075,11.82377815,extreme,436500,43650000
,,51.27292633,11.81160927,extreme,436500,43650000
,,51.26664352,11.78821182,extreme,436500,43650000
,,51.25863647,11.77563763,extreme,436500,43650000
,,51.2567215,11.76419544,extreme,436500,43650000
,,51.258255,11.75662232,extreme,436500,43650000
,,51.25562668,11.7409811,extreme,436500,43650000
,,51.24738693,11.73111343,extreme,436500,43650000
,,51.24454117,11.71944428,extreme,436500,43650000
,,51.25422668,11.71233559,extreme,436500,43650000
,,51.25534821,11.6945734,extreme,436500,43650000
,,51.25294495,11.68744087,extreme,436500,43650000
,,51.2510376,11.67665195,extreme,436500,43650000
,,51.24080183,11.67259216,extreme,436500,43650000
,,51.24065018,11.65084821,extreme,436500,43650000
,,51.22884594,11.65052605,extreme,436500,43650000
,,51.22825241,11.64491086,extreme,436500,43650000
,,51.22543335,11.64462852,extreme,436500,43650000
,,51.2192688,11.64188862,extreme,436500,43650000
,,51.21611092,11.6253767,extreme,436500,43650000
,,51.21574402,11.62168994,extreme,436500,43650000
,,51.20793306,11.6212616,extreme,436500,43650000
,,51.20708847,11.61757643,extreme,436500,43650000
,,51.18708038,11.61717796,extreme,436500,43650000
,,51.17444229,11.58742046,extreme,436500,43650000
,,51.17395401,11.57665539,extreme,436500,43650000
,,51.16478729,11.57623863,extreme,436500,43650000
,,51.15748596,11.56457138,extreme,436500,43650000
,,51.14968872,11.55243301,extreme,436500,43650000
,,51.12477875,11.53501129,extreme,436500,43650000
,,51.12439523,11.50229073,extreme,436500,43650000
,,51.11982346,11.50147462,extreme,436500,43650000
